playerName,teamName,game_id,FG,3P,FT,TRB,AST,STL,BLK,PTS,opponent
"Al Horford","Philadelphia 76ers",29650,6,1,0,4,4,0,0,13,"Oklahoma City Thunder"
"Al Horford","Philadelphia 76ers",29262,5,2,2,8,2,0,0,14,"Orlando Magic"
"Al Horford","Philadelphia 76ers",29573,3,1,0,4,5,1,1,7,"Orlando Magic"
"Al Horford","Philadelphia 76ers",29200,13,5,1,5,4,2,1,32,"Phoenix Suns"
"Al Horford","Philadelphia 76ers",29184,12,1,0,5,7,1,2,25,"Portland Trail Blazers"
"Al Horford","Philadelphia 76ers",29368,5,0,2,7,5,1,1,12,"Sacramento Kings"
"Al Horford","Philadelphia 76ers",30034,7,2,2,8,6,0,0,18,"Sacramento Kings"
"Al Horford","Philadelphia 76ers",29326,8,0,2,9,6,0,0,18,"San Antonio Spurs"
"Al Horford","Philadelphia 76ers",29350,5,1,0,10,4,0,2,11,"Toronto Raptors"
"Al Horford","Philadelphia 76ers",29445,5,0,1,4,5,1,2,11,"Toronto Raptors"
"Al Horford","Philadelphia 76ers",29763,3,1,0,10,7,2,0,7,"Toronto Raptors"
"Al Horford","Philadelphia 76ers",29211,3,1,0,4,2,2,1,7,"Utah Jazz"
"Al Horford","Philadelphia 76ers",29401,6,3,2,8,5,1,2,17,"Utah Jazz"
"Al Horford","Philadelphia 76ers",29424,4,3,0,5,1,1,1,11,"Washington Wizards"
"Al Horford","Philadelphia 76ers",29539,6,1,0,9,3,0,1,13,"Washington Wizards"
"Al-Farouq Aminu","Orlando Magic",29136,0,0,1,4,0,0,0,1,"Atlanta Hawks"
"Al-Farouq Aminu","Orlando Magic",29117,1,1,2,7,0,1,0,5,"Cleveland Cavaliers"
"Al-Farouq Aminu","Orlando Magic",29370,0,0,0,2,1,2,1,0,"Cleveland Cavaliers"
"Al-Farouq Aminu","Orlando Magic",29212,0,0,0,3,1,0,0,0,"Dallas Mavericks"
"Al-Farouq Aminu","Orlando Magic",29188,0,0,0,10,1,1,1,0,"Denver Nuggets"
"Al-Farouq Aminu","Orlando Magic",29355,1,0,0,4,2,0,0,2,"Detroit Pistons"
"Al-Farouq Aminu","Orlando Magic",29245,1,0,0,1,0,0,0,2,"Indiana Pacers"
"Al-Farouq Aminu","Orlando Magic",29338,1,0,2,4,4,2,1,4,"Indiana Pacers"
"Al-Farouq Aminu","Orlando Magic",29230,1,1,2,3,2,2,1,5,"Memphis Grizzlies"
"Al-Farouq Aminu","Orlando Magic",29181,1,1,0,5,1,0,1,3,"Milwaukee Bucks"
"Al-Farouq Aminu","Orlando Magic",29170,3,2,1,8,1,0,1,9,"New York Knicks"
"Al-Farouq Aminu","Orlando Magic",29209,4,0,5,5,1,2,0,13,"Oklahoma City Thunder"
"Al-Farouq Aminu","Orlando Magic",29262,0,0,0,0,0,0,0,0,"Philadelphia 76ers"
"Al-Farouq Aminu","Orlando Magic",29274,4,1,4,13,1,2,0,13,"San Antonio Spurs"
"Al-Farouq Aminu","Orlando Magic",29152,3,1,0,5,3,4,2,7,"Toronto Raptors"
"Al-Farouq Aminu","Orlando Magic",29319,1,1,0,5,0,0,0,3,"Toronto Raptors"
"Al-Farouq Aminu","Orlando Magic",29383,2,1,0,2,1,2,0,5,"Toronto Raptors"
"Al-Farouq Aminu","Orlando Magic",29293,2,0,2,6,2,0,0,6,"Washington Wizards"
"Alec Burks","Golden State Warriors",29402,5,1,4,3,3,0,0,15,"Atlanta Hawks"
"Alec Burks","Philadelphia 76ers",29960,3,1,0,1,2,0,0,7,"Atlanta Hawks"
"Alec Burks","Golden State Warriors",29279,4,1,11,3,1,1,0,20,"Boston Celtics"
"Alec Burks","Golden State Warriors",29825,5,3,5,4,0,1,0,18,"Boston Celtics"
"Alec Burks","Golden State Warriors",29866,0,0,0,0,0,0,0,0,"Brooklyn Nets"
"Alec Burks","Philadelphia 76ers",29929,6,2,5,4,1,0,0,19,"Brooklyn Nets"
"Alec Burks","Golden State Warriors",29185,0,0,0,4,3,0,1,0,"Charlotte Hornets"
"Alec Burks","Golden State Warriors",29419,6,2,1,4,4,2,0,15,"Charlotte Hornets"
"Alec Burks","Golden State Warriors",29360,9,3,2,10,7,0,0,23,"Chicago Bulls"
"Alec Burks","Golden State Warriors",29431,6,1,1,4,3,1,0,14,"Chicago Bulls"
"Alec Burks","Philadelphia 76ers",29894,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Alec Burks","Golden State Warriors",29836,4,3,4,3,3,0,2,15,"Cleveland Cavaliers"
"Alec Burks","Philadelphia 76ers",29974,6,1,0,2,2,2,0,13,"Cleveland Cavaliers"
"Alec Burks","Golden State Warriors",29314,3,1,4,4,4,1,0,11,"Dallas Mavericks"
"Alec Burks","Golden State Warriors",29585,5,2,4,0,0,3,0,16,"Dallas Mavericks"
"Alec Burks","Golden State Warriors",29709,4,2,0,6,5,0,0,10,"Dallas Mavericks"
"Alec Burks","Golden State Warriors",29724,6,4,9,4,1,1,0,25,"Denver Nuggets"
"Alec Burks","Golden State Warriors",29633,5,3,14,7,5,1,0,27,"Detroit Pistons"
"Alec Burks","Philadelphia 76ers",30075,1,1,4,4,3,2,0,7,"Detroit Pistons"
"Alec Burks","Philadelphia 76ers",30047,4,2,1,4,2,0,0,11,"Golden State Warriors"
"Alec Burks","Golden State Warriors",29215,10,3,5,8,3,2,0,28,"Houston Rockets"
"Alec Burks","Golden State Warriors",29564,2,1,3,5,4,0,1,8,"Houston Rockets"
"Alec Burks","Golden State Warriors",29777,3,2,3,5,7,0,0,11,"Indiana Pacers"
"Alec Burks","Golden State Warriors",29675,3,1,9,8,5,0,0,16,"Los Angeles Clippers"
"Alec Burks","Philadelphia 76ers",29908,1,0,0,0,2,0,0,2,"Los Angeles Clippers"
"Alec Burks","Philadelphia 76ers",30002,5,3,2,6,3,0,0,15,"Los Angeles Clippers"
"Alec Burks","Golden State Warriors",29266,2,2,3,3,2,0,0,9,"Los Angeles Lakers"
"Alec Burks","Philadelphia 76ers",30021,2,1,7,4,1,0,0,12,"Los Angeles Lakers"
"Alec Burks","Golden State Warriors",29305,9,2,9,8,2,1,1,29,"Memphis Grizzlies"
"Alec Burks","Golden State Warriors",29450,4,2,8,7,6,3,0,18,"Memphis Grizzlies"
"Alec Burks","Golden State Warriors",29694,4,1,4,6,0,0,0,13,"Memphis Grizzlies"
"Alec Burks","Golden State Warriors",29378,6,2,2,1,1,2,0,16,"Miami Heat"
"Alec Burks","Golden State Warriors",29668,5,3,6,5,7,0,1,19,"Milwaukee Bucks"
"Alec Burks","Philadelphia 76ers",29947,3,1,1,4,1,2,0,8,"Milwaukee Bucks"
"Alec Burks","Golden State Warriors",29232,5,2,6,9,1,0,2,18,"Minnesota Timberwolves"
"Alec Burks","Golden State Warriors",29556,8,3,6,2,8,3,1,25,"Minnesota Timberwolves"
"Alec Burks","Golden State Warriors",29620,3,1,0,3,1,1,0,7,"Minnesota Timberwolves"
"Alec Burks","Golden State Warriors",29294,2,0,3,4,5,0,0,7,"New Orleans Pelicans"
"Alec Burks","Golden State Warriors",29527,7,0,4,8,3,4,0,18,"New Orleans Pelicans"
"Alec Burks","Golden State Warriors",29463,6,1,5,5,2,2,0,18,"New York Knicks"
"Alec Burks","Philadelphia 76ers",29979,2,1,2,4,2,0,0,7,"New York Knicks"
"Alec Burks","Golden State Warriors",29238,9,0,5,5,4,1,1,23,"Oklahoma City Thunder"
"Alec Burks","Golden State Warriors",29348,3,1,0,4,3,1,0,7,"Oklahoma City Thunder"
"Alec Burks","Golden State Warriors",29393,6,1,2,5,3,3,0,15,"Orlando Magic"
"Alec Burks","Golden State Warriors",29737,4,0,3,6,4,0,0,11,"Orlando Magic"
"Alec Burks","Golden State Warriors",29813,3,2,4,6,2,1,0,12,"Philadelphia 76ers"
"Alec Burks","Golden State Warriors",29162,3,1,0,1,2,0,0,7,"Phoenix Suns"
"Alec Burks","Golden State Warriors",29575,5,1,2,5,1,1,0,13,"Phoenix Suns"
"Alec Burks","Golden State Warriors",29201,4,1,4,4,2,0,0,13,"Portland Trail Blazers"
"Alec Burks","Golden State Warriors",29514,6,4,0,6,4,1,1,16,"Portland Trail Blazers"
"Alec Burks","Golden State Warriors",29749,11,2,9,7,8,1,3,33,"Portland Trail Blazers"
"Alec Burks","Golden State Warriors",29500,3,1,4,2,3,2,0,11,"Sacramento Kings"
"Alec Burks","Golden State Warriors",29647,2,0,6,6,3,0,1,10,"Sacramento Kings"
"Alec Burks","Philadelphia 76ers",30034,6,3,2,3,1,2,0,17,"Sacramento Kings"
"Alec Burks","Golden State Warriors",29177,5,2,2,1,0,0,0,14,"San Antonio Spurs"
"Alec Burks","Golden State Warriors",29606,9,4,6,4,4,1,1,28,"San Antonio Spurs"
"Alec Burks","Golden State Warriors",29250,2,2,4,1,3,1,1,10,"Utah Jazz"
"Alec Burks","Golden State Warriors",29324,7,2,4,6,3,5,0,20,"Utah Jazz"
"Alec Burks","Golden State Warriors",29480,10,2,2,5,3,0,0,24,"Utah Jazz"
"Alec Burks","Golden State Warriors",29771,2,1,2,6,1,1,0,7,"Utah Jazz"
"Alec Burks","Golden State Warriors",29852,9,5,7,3,2,2,0,30,"Washington Wizards"
"Alex Caruso","Los Angeles Lakers",29295,5,1,0,1,1,0,0,11,"Atlanta Hawks"
"Alex Caruso","Los Angeles Lakers",29497,0,0,2,2,1,1,0,2,"Atlanta Hawks"
"Alex Caruso","Los Angeles Lakers",29752,0,0,1,0,1,0,1,1,"Boston Celtics"
"Alex Caruso","Los Angeles Lakers",29948,3,0,0,0,0,1,0,6,"Boston Celtics"
"Alex Caruso","Los Angeles Lakers",29775,3,2,0,2,1,0,0,8,"Brooklyn Nets"
"Alex Caruso","Los Angeles Lakers",30067,1,1,0,2,1,1,0,3,"Brooklyn Nets"
"Alex Caruso","Los Angeles Lakers",29147,2,1,0,2,1,1,1,5,"Charlotte Hornets"
"Alex Caruso","Los Angeles Lakers",29206,2,1,2,3,1,2,0,7,"Chicago Bulls"
"Alex Caruso","Los Angeles Lakers",29699,3,2,2,1,6,0,0,10,"Cleveland Cavaliers"
"Alex Caruso","Los Angeles Lakers",29178,3,1,0,2,0,0,0,7,"Dallas Mavericks"
"Alex Caruso","Los Angeles Lakers",29395,4,2,0,4,1,0,0,10,"Dallas Mavericks"
"Alex Caruso","Los Angeles Lakers",29593,2,0,2,1,2,1,0,6,"Dallas Mavericks"
"Alex Caruso","Los Angeles Lakers",29677,2,0,5,2,2,1,0,9,"Dallas Mavericks"
"Alex Caruso","Los Angeles Lakers",29412,2,0,2,4,0,1,1,6,"Denver Nuggets"
"Alex Caruso","Los Angeles Lakers",29546,0,0,8,2,0,1,1,8,"Denver Nuggets"
"Alex Caruso","Los Angeles Lakers",29913,4,1,1,6,4,1,1,10,"Denver Nuggets"
"Alex Caruso","Los Angeles Lakers",29641,5,0,3,3,3,2,0,13,"Detroit Pistons"
"Alex Caruso","Los Angeles Lakers",29266,3,1,1,6,3,1,0,8,"Golden State Warriors"
"Alex Caruso","Los Angeles Lakers",29885,0,0,0,3,0,1,0,0,"Golden State Warriors"
"Alex Caruso","Los Angeles Lakers",29982,0,0,0,4,3,1,1,0,"Golden State Warriors"
"Alex Caruso","Los Angeles Lakers",29736,0,0,4,6,2,1,1,4,"Houston Rockets"
"Alex Caruso","Los Angeles Lakers",29870,4,2,2,0,4,1,0,12,"Houston Rockets"
"Alex Caruso","Los Angeles Lakers",29509,4,2,1,4,3,2,0,11,"Indiana Pacers"
"Alex Caruso","Los Angeles Lakers",29109,0,0,0,0,0,0,0,0,"Los Angeles Clippers"
"Alex Caruso","Los Angeles Lakers",29565,1,0,0,1,1,2,0,2,"Los Angeles Clippers"
"Alex Caruso","Los Angeles Lakers",30059,0,0,0,0,1,1,0,0,"Los Angeles Clippers"
"Alex Caruso","Los Angeles Lakers",29160,0,0,0,3,4,3,1,0,"Memphis Grizzlies"
"Alex Caruso","Los Angeles Lakers",29333,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"Alex Caruso","Los Angeles Lakers",29940,3,1,2,4,1,1,0,9,"Memphis Grizzlies"
"Alex Caruso","Los Angeles Lakers",29999,3,1,2,2,0,1,0,9,"Memphis Grizzlies"
"Alex Caruso","Los Angeles Lakers",29223,3,0,0,3,4,0,1,6,"Miami Heat"
"Alex Caruso","Los Angeles Lakers",29485,1,0,0,1,0,0,0,2,"Miami Heat"
"Alex Caruso","Los Angeles Lakers",29526,0,0,0,0,1,0,0,0,"Milwaukee Bucks"
"Alex Caruso","Los Angeles Lakers",30036,3,1,1,3,1,0,1,8,"Milwaukee Bucks"
"Alex Caruso","Los Angeles Lakers",29443,6,2,2,4,4,2,0,16,"Minnesota Timberwolves"
"Alex Caruso","Los Angeles Lakers",29362,1,0,0,1,2,1,1,2,"New Orleans Pelicans"
"Alex Caruso","Los Angeles Lakers",29967,3,0,2,3,8,2,1,8,"New Orleans Pelicans"
"Alex Caruso","Los Angeles Lakers",30006,0,0,0,0,0,0,0,0,"New Orleans Pelicans"
"Alex Caruso","Los Angeles Lakers",29655,1,0,0,1,1,0,0,2,"New York Knicks"
"Alex Caruso","Los Angeles Lakers",29766,0,0,2,1,1,1,1,2,"New York Knicks"
"Alex Caruso","Los Angeles Lakers",29308,3,2,0,3,0,1,0,8,"Oklahoma City Thunder"
"Alex Caruso","Los Angeles Lakers",29327,2,1,0,0,2,2,0,5,"Oklahoma City Thunder"
"Alex Caruso","Los Angeles Lakers",29686,4,3,0,1,2,0,1,11,"Oklahoma City Thunder"
"Alex Caruso","Los Angeles Lakers",29470,2,2,1,6,0,1,0,7,"Orlando Magic"
"Alex Caruso","Los Angeles Lakers",29711,0,0,0,0,0,1,1,0,"Orlando Magic"
"Alex Caruso","Los Angeles Lakers",29791,1,0,2,1,3,6,0,4,"Philadelphia 76ers"
"Alex Caruso","Los Angeles Lakers",29254,1,0,0,0,3,1,1,2,"Phoenix Suns"
"Alex Caruso","Los Angeles Lakers",29611,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Alex Caruso","Los Angeles Lakers",29902,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Alex Caruso","Los Angeles Lakers",29436,2,1,3,1,2,1,0,8,"Portland Trail Blazers"
"Alex Caruso","Los Angeles Lakers",29581,3,1,2,3,3,2,0,9,"Portland Trail Blazers"
"Alex Caruso","Los Angeles Lakers",29826,0,0,0,1,2,0,0,0,"Portland Trail Blazers"
"Alex Caruso","Los Angeles Lakers",29280,4,2,0,0,3,3,0,10,"Sacramento Kings"
"Alex Caruso","Los Angeles Lakers",29841,5,3,0,1,1,2,0,13,"Sacramento Kings"
"Alex Caruso","Los Angeles Lakers",29196,1,0,0,0,3,2,1,2,"San Antonio Spurs"
"Alex Caruso","Los Angeles Lakers",29351,0,0,0,0,1,0,0,0,"San Antonio Spurs"
"Alex Caruso","Los Angeles Lakers",29860,1,0,0,0,0,1,0,2,"San Antonio Spurs"
"Alex Caruso","Los Angeles Lakers",29240,1,0,1,2,4,0,0,3,"Toronto Raptors"
"Alex Caruso","Los Angeles Lakers",29131,1,0,0,0,0,1,0,2,"Utah Jazz"
"Alex Caruso","Los Angeles Lakers",29413,2,1,0,3,1,1,0,5,"Utah Jazz"
"Alex Caruso","Los Angeles Lakers",29374,0,0,2,3,3,1,0,2,"Washington Wizards"
"Alex Len","Atlanta Hawks",29628,2,0,1,8,2,1,2,5,"Boston Celtics"
"Alex Len","Atlanta Hawks",29418,9,0,0,7,3,2,1,18,"Brooklyn Nets"
"Alex Len","Atlanta Hawks",29537,10,3,0,14,0,0,2,23,"Brooklyn Nets"
"Alex Len","Atlanta Hawks",29693,5,0,0,4,1,0,0,10,"Brooklyn Nets"
"Alex Len","Atlanta Hawks",29447,5,1,2,10,1,1,1,13,"Charlotte Hornets"
"Alex Len","Atlanta Hawks",29216,2,0,2,4,0,0,2,6,"Chicago Bulls"
"Alex Len","Atlanta Hawks",29473,7,1,2,5,3,0,0,17,"Chicago Bulls"
"Alex Len","Atlanta Hawks",29588,4,2,0,5,2,0,0,10,"Chicago Bulls"
"Alex Len","Atlanta Hawks",29553,0,0,0,2,1,0,1,0,"Cleveland Cavaliers"
"Alex Len","Atlanta Hawks",29260,6,1,4,7,1,0,1,17,"Denver Nuggets"
"Alex Len","Atlanta Hawks",29652,2,0,6,1,1,1,0,10,"Denver Nuggets"
"Alex Len","Atlanta Hawks",29121,1,0,2,6,1,2,1,4,"Detroit Pistons"
"Alex Len","Atlanta Hawks",29330,5,0,2,3,1,1,1,12,"Detroit Pistons"
"Alex Len","Sacramento Kings",30005,4,0,0,13,0,0,5,8,"Detroit Pistons"
"Alex Len","Atlanta Hawks",29402,5,0,1,4,0,2,0,11,"Golden State Warriors"
"Alex Len","Sacramento Kings",29969,0,0,0,4,1,0,2,0,"Golden State Warriors"
"Alex Len","Atlanta Hawks",29389,6,0,0,1,0,0,0,12,"Houston Rockets"
"Alex Len","Atlanta Hawks",29664,5,0,4,10,0,0,1,14,"Houston Rockets"
"Alex Len","Atlanta Hawks",29380,5,0,5,8,0,1,0,15,"Indiana Pacers"
"Alex Len","Atlanta Hawks",29483,4,0,3,13,2,1,1,11,"Indiana Pacers"
"Alex Len","Atlanta Hawks",29637,6,0,4,9,1,1,3,16,"Indiana Pacers"
"Alex Len","Atlanta Hawks",29282,1,0,3,3,1,0,0,5,"Los Angeles Clippers"
"Alex Len","Atlanta Hawks",29764,3,0,1,7,0,1,0,7,"Los Angeles Clippers"
"Alex Len","Sacramento Kings",29942,1,0,1,8,0,1,1,3,"Los Angeles Clippers"
"Alex Len","Atlanta Hawks",29295,1,0,1,4,0,0,0,3,"Los Angeles Lakers"
"Alex Len","Atlanta Hawks",29497,4,1,0,7,3,0,0,9,"Los Angeles Lakers"
"Alex Len","Sacramento Kings",29987,3,0,0,7,3,1,1,6,"Memphis Grizzlies"
"Alex Len","Atlanta Hawks",29159,2,0,0,4,2,0,4,4,"Miami Heat"
"Alex Len","Atlanta Hawks",29173,2,1,0,4,1,0,0,5,"Miami Heat"
"Alex Len","Atlanta Hawks",29460,4,1,0,3,1,2,1,9,"Miami Heat"
"Alex Len","Atlanta Hawks",29316,0,0,0,3,1,0,0,0,"Milwaukee Bucks"
"Alex Len","Atlanta Hawks",29365,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"Alex Len","Atlanta Hawks",29353,0,0,0,1,1,1,0,0,"Minnesota Timberwolves"
"Alex Len","Atlanta Hawks",29510,4,1,0,5,0,0,0,9,"New York Knicks"
"Alex Len","Atlanta Hawks",29778,0,0,0,4,0,1,3,0,"Oklahoma City Thunder"
"Alex Len","Sacramento Kings",29981,4,0,3,11,0,0,1,11,"Oklahoma City Thunder"
"Alex Len","Atlanta Hawks",29136,1,1,0,4,1,0,1,3,"Orlando Magic"
"Alex Len","Atlanta Hawks",29603,9,0,0,12,2,0,0,18,"Orlando Magic"
"Alex Len","Atlanta Hawks",29153,2,0,1,3,3,1,0,5,"Philadelphia 76ers"
"Alex Len","Sacramento Kings",30034,2,0,0,4,0,0,0,4,"Philadelphia 76ers"
"Alex Len","Atlanta Hawks",29269,7,1,6,10,1,0,0,21,"Phoenix Suns"
"Alex Len","Atlanta Hawks",29239,2,0,0,2,0,0,2,4,"Portland Trail Blazers"
"Alex Len","Sacramento Kings",30046,0,0,0,4,0,0,0,0,"Portland Trail Blazers"
"Alex Len","Atlanta Hawks",29228,2,0,0,7,0,0,3,4,"Sacramento Kings"
"Alex Len","Atlanta Hawks",29205,0,0,1,6,0,0,1,1,"San Antonio Spurs"
"Alex Len","Atlanta Hawks",29337,2,0,0,2,2,0,0,4,"Toronto Raptors"
"Alex Len","Sacramento Kings",30052,6,0,3,7,1,0,2,15,"Toronto Raptors"
"Alex Len","Atlanta Hawks",29524,2,0,0,4,3,1,0,4,"Utah Jazz"
"Alex Len","Atlanta Hawks",29682,5,0,0,14,0,0,1,10,"Washington Wizards"
"Alex Len","Sacramento Kings",30022,6,0,0,6,0,0,1,12,"Washington Wizards"
"Alfonzo McKinnie","Cleveland Cavaliers",29553,1,0,0,0,0,0,0,2,"Atlanta Hawks"
"Alfonzo McKinnie","Cleveland Cavaliers",29923,1,0,0,1,0,1,0,2,"Atlanta Hawks"
"Alfonzo McKinnie","Cleveland Cavaliers",29207,1,1,0,2,0,0,0,3,"Boston Celtics"
"Alfonzo McKinnie","Cleveland Cavaliers",29456,0,0,0,1,0,1,0,0,"Boston Celtics"
"Alfonzo McKinnie","Cleveland Cavaliers",29574,1,0,0,0,0,1,0,2,"Boston Celtics"
"Alfonzo McKinnie","Cleveland Cavaliers",29356,2,1,0,4,0,0,0,5,"Brooklyn Nets"
"Alfonzo McKinnie","Cleveland Cavaliers",29521,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Alfonzo McKinnie","Cleveland Cavaliers",29615,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Alfonzo McKinnie","Cleveland Cavaliers",29171,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Alfonzo McKinnie","Cleveland Cavaliers",29738,3,0,3,6,0,0,0,9,"Chicago Bulls"
"Alfonzo McKinnie","Cleveland Cavaliers",29789,2,0,0,6,1,0,0,4,"Chicago Bulls"
"Alfonzo McKinnie","Cleveland Cavaliers",30068,2,0,2,3,0,1,1,6,"Chicago Bulls"
"Alfonzo McKinnie","Cleveland Cavaliers",29197,0,0,0,1,0,0,0,0,"Dallas Mavericks"
"Alfonzo McKinnie","Cleveland Cavaliers",29325,0,0,0,2,1,0,1,0,"Dallas Mavericks"
"Alfonzo McKinnie","Cleveland Cavaliers",29687,5,0,0,4,2,2,0,10,"Denver Nuggets"
"Alfonzo McKinnie","Cleveland Cavaliers",30049,4,0,0,3,0,1,0,8,"Denver Nuggets"
"Alfonzo McKinnie","Cleveland Cavaliers",29406,1,0,0,1,0,0,0,2,"Detroit Pistons"
"Alfonzo McKinnie","Cleveland Cavaliers",29673,1,0,2,0,0,3,0,4,"Detroit Pistons"
"Alfonzo McKinnie","Cleveland Cavaliers",29800,6,2,1,3,1,1,1,15,"Detroit Pistons"
"Alfonzo McKinnie","Cleveland Cavaliers",29836,2,1,0,2,0,0,0,5,"Golden State Warriors"
"Alfonzo McKinnie","Cleveland Cavaliers",29472,0,0,0,0,0,0,0,0,"Houston Rockets"
"Alfonzo McKinnie","Cleveland Cavaliers",29140,0,0,0,0,0,0,0,0,"Indiana Pacers"
"Alfonzo McKinnie","Cleveland Cavaliers",29183,0,0,0,0,0,0,0,0,"Indiana Pacers"
"Alfonzo McKinnie","Cleveland Cavaliers",29710,3,1,0,5,1,0,0,7,"Los Angeles Clippers"
"Alfonzo McKinnie","Cleveland Cavaliers",29897,4,0,1,1,0,1,0,9,"Los Angeles Clippers"
"Alfonzo McKinnie","Cleveland Cavaliers",29699,1,0,0,3,2,0,1,2,"Los Angeles Lakers"
"Alfonzo McKinnie","Cleveland Cavaliers",29531,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"Alfonzo McKinnie","Cleveland Cavaliers",29729,6,0,0,10,0,2,1,12,"Memphis Grizzlies"
"Alfonzo McKinnie","Cleveland Cavaliers",29273,0,0,0,0,0,0,0,0,"Miami Heat"
"Alfonzo McKinnie","Cleveland Cavaliers",29313,0,0,0,1,1,3,1,0,"Miami Heat"
"Alfonzo McKinnie","Cleveland Cavaliers",29151,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"Alfonzo McKinnie","Cleveland Cavaliers",29382,0,0,0,1,0,0,0,0,"Milwaukee Bucks"
"Alfonzo McKinnie","Cleveland Cavaliers",29488,0,0,0,1,0,0,0,0,"Milwaukee Bucks"
"Alfonzo McKinnie","Cleveland Cavaliers",29592,1,0,0,1,0,0,0,2,"Minnesota Timberwolves"
"Alfonzo McKinnie","Cleveland Cavaliers",29644,1,0,0,4,0,0,0,2,"Minnesota Timberwolves"
"Alfonzo McKinnie","Cleveland Cavaliers",29810,2,0,3,5,1,1,0,7,"New Orleans Pelicans"
"Alfonzo McKinnie","Cleveland Cavaliers",29986,0,0,0,0,0,0,0,0,"New Orleans Pelicans"
"Alfonzo McKinnie","Cleveland Cavaliers",29244,0,0,0,1,0,0,0,0,"New York Knicks"
"Alfonzo McKinnie","Cleveland Cavaliers",29302,4,3,3,6,1,0,0,14,"New York Knicks"
"Alfonzo McKinnie","Cleveland Cavaliers",29636,3,0,0,7,1,1,0,6,"Oklahoma City Thunder"
"Alfonzo McKinnie","Cleveland Cavaliers",29370,2,1,0,1,0,0,0,5,"Orlando Magic"
"Alfonzo McKinnie","Cleveland Cavaliers",29434,0,0,1,2,0,0,0,1,"Orlando Magic"
"Alfonzo McKinnie","Cleveland Cavaliers",29257,0,0,0,0,0,0,0,0,"Philadelphia 76ers"
"Alfonzo McKinnie","Cleveland Cavaliers",29290,2,1,2,6,0,1,0,7,"Philadelphia 76ers"
"Alfonzo McKinnie","Cleveland Cavaliers",29439,2,1,0,3,0,0,0,5,"Philadelphia 76ers"
"Alfonzo McKinnie","Cleveland Cavaliers",29334,3,0,1,4,0,1,1,7,"Portland Trail Blazers"
"Alfonzo McKinnie","Cleveland Cavaliers",29475,0,0,0,0,0,0,0,0,"San Antonio Spurs"
"Alfonzo McKinnie","Cleveland Cavaliers",30053,4,2,0,5,1,0,1,10,"San Antonio Spurs"
"Alfonzo McKinnie","Cleveland Cavaliers",29505,0,0,0,0,0,0,0,0,"Toronto Raptors"
"Alfonzo McKinnie","Cleveland Cavaliers",29605,0,0,0,0,0,0,0,0,"Toronto Raptors"
"Alfonzo McKinnie","Cleveland Cavaliers",29822,0,0,2,4,1,2,0,2,"Toronto Raptors"
"Alfonzo McKinnie","Cleveland Cavaliers",29229,0,0,0,0,0,0,0,0,"Washington Wizards"
"Alfonzo McKinnie","Cleveland Cavaliers",29774,3,0,1,3,0,0,0,7,"Washington Wizards"
"Alize Johnson","Indiana Pacers",29380,0,0,0,0,0,0,0,0,"Atlanta Hawks"
"Alize Johnson","Indiana Pacers",29483,0,0,0,0,0,0,0,0,"Atlanta Hawks"
"Alize Johnson","Indiana Pacers",29637,0,0,0,0,0,0,0,0,"Atlanta Hawks"
"Alize Johnson","Indiana Pacers",29471,0,0,0,0,0,0,0,0,"Boston Celtics"
"Alize Johnson","Indiana Pacers",29167,0,0,0,0,0,0,0,0,"Brooklyn Nets"
"Alize Johnson","Indiana Pacers",29303,2,0,0,3,0,0,0,4,"Brooklyn Nets"
"Alize Johnson","Indiana Pacers",29204,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Alize Johnson","Indiana Pacers",29496,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Alize Johnson","Indiana Pacers",29648,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Alize Johnson","Indiana Pacers",29193,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Alize Johnson","Indiana Pacers",29683,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Alize Johnson","Indiana Pacers",29140,0,0,0,0,0,0,0,0,"Cleveland Cavaliers"
"Alize Johnson","Indiana Pacers",29183,0,0,0,0,0,0,0,0,"Cleveland Cavaliers"
"Alize Johnson","Indiana Pacers",29617,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Alize Johnson","Indiana Pacers",29154,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Alize Johnson","Indiana Pacers",29231,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Alize Johnson","Indiana Pacers",29433,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Alize Johnson","Indiana Pacers",29777,0,0,0,0,0,0,0,0,"Golden State Warriors"
"Alize Johnson","Indiana Pacers",29275,0,0,0,0,0,0,0,0,"Houston Rockets"
